timestamp,sec,Ipack,Vcell1,Vcell2
2026-07-17 19:13:52.006,21.135,2.039910554885864,4.021084747314453,4.013964916229248
2026-07-17 19:13:52.106,21.235,2.0406811237335205,3.9590549087524414,3.9209199199676514
2026-07-17 19:13:52.206,21.335,2.0406811237335205,3.9590549087524414,4.013964916229248
2026-07-17 19:13:52.306,21.435,2.039139986038208,3.9590549087524414,3.9829499969482414
2026-07-17 19:13:52.406,21.535,2.039139986038208,4.021084747314453,3.9829499969482414
2026-07-17 19:13:52.506,21.635,2.039910554885864,3.8970250701904297,3.9519350776672364
2026-07-17 19:13:52.606,21.735,2.039910554885864,3.9900698280334472,3.9829499969482414
2026-07-17 19:13:52.706,21.835,2.039139986038208,3.9900698280334472,3.9519350776672364
2026-07-17 19:13:52.806,21.935,2.0383691787719727,4.052100143432617,4.0449798355102535
2026-07-17 19:13:52.906,22.035,2.039139986038208,3.9280399894714364,3.9209199199676514
2026-07-17 19:13:53.006,22.135,2.039139986038208,4.021084747314453,3.9209199199676514
2026-07-17 19:13:53.106,22.235,2.0383691787719727,3.9280399894714364,3.9519350776672364
2026-07-17 19:13:53.206,22.335,2.0375986099243164,3.9590549087524414,3.8899050006866456
2026-07-17 19:13:53.306,22.435,2.039139986038208,3.9900698280334472,3.9209199199676514
2026-07-17 19:13:53.406,22.535,2.0383691787719727,4.021084747314453,3.9829499969482414
2026-07-17 19:13:53.506,22.635,2.0375986099243164,3.9900698280334472,3.9829499969482414
2026-07-17 19:13:53.606,22.735,2.039139986038208,3.8970250701904297,3.9519350776672364
2026-07-17 19:13:53.706,22.835,2.0406811237335205,4.052100143432617,3.9519350776672364
2026-07-17 19:13:53.806,22.935,2.039910554885864,3.9280399894714364,3.8899050006866456
2026-07-17 19:13:53.906,23.035,2.0383691787719727,4.021084747314453,4.013964916229248
2026-07-17 19:13:54.006,23.135,2.039910554885864,3.9900698280334472,4.013964916229248
2026-07-17 19:13:54.106,23.235,2.039910554885864,3.9590549087524414,3.9519350776672364
2026-07-17 19:13:54.206,23.335,2.039139986038208,3.8349947547912597,3.9209199199676514
2026-07-17 19:13:54.306,23.435,2.039139986038208,4.052100143432617,3.9829499969482414
2026-07-17 19:13:54.406,23.535,2.039139986038208,3.9900698280334472,3.9209199199676514
2026-07-17 19:13:54.506,23.635,2.0375986099243164,3.9280399894714364,3.9829499969482414
2026-07-17 19:13:54.606,23.735,2.0375986099243164,4.083115062713623,3.9209199199676514
2026-07-17 19:13:54.706,23.835,2.0383691787719727,3.9900698280334472,3.9829499969482414
2026-07-17 19:13:54.806,23.935,2.0383691787719727,3.9280399894714364,3.9209199199676514
2026-07-17 19:13:54.906,24.035,2.0383691787719727,4.021084747314453,3.9209199199676514
2026-07-17 19:13:55.006,24.135,2.0383691787719727,4.021084747314453,3.9209199199676514
2026-07-17 19:13:55.106,24.235,2.0375986099243164,4.021084747314453,3.9519350776672364
2026-07-17 19:13:55.206,24.335,2.0375986099243164,3.9280399894714364,3.8899050006866456
2026-07-17 19:13:55.306,24.435,2.036057233810425,3.9280399894714364,3.9209199199676514
2026-07-17 19:13:55.406,24.535,2.0368278026580806,3.9900698280334472,3.9829499969482414
2026-07-17 19:13:55.506,24.635,2.0368278026580806,3.9280399894714364,3.9829499969482414
2026-07-17 19:13:55.606,24.735,2.0352866649627686,4.021084747314453,3.9829499969482414
2026-07-17 19:13:55.706,24.835,2.0368278026580806,3.9280399894714364,4.013964916229248
2026-07-17 19:13:55.806,24.935,2.0375986099243164,4.052100143432617,4.0449798355102535
2026-07-17 19:13:55.906,25.035,2.0375986099243164,3.9590549087524414,3.9519350776672364
2026-07-17 19:13:56.006,25.135,2.0368278026580806,3.8970250701904297,3.9209199199676514
2026-07-17 19:13:56.106,25.235,2.0375986099243164,3.9590549087524414,3.858889842987061
2026-07-17 19:13:56.206,25.335,2.0375986099243164,4.021084747314453,3.9209199199676514
2026-07-17 19:13:56.306,25.435,2.0368278026580806,3.9900698280334472,3.8899050006866456
2026-07-17 19:13:56.406,25.535,2.0352866649627686,3.9590549087524414,3.858889842987061
2026-07-17 19:13:56.506,25.635,2.0368278026580806,4.083115062713623,3.8899050006866456
2026-07-17 19:13:56.606,25.735,2.0352866649627686,3.9900698280334472,3.827874923706055
2026-07-17 19:13:56.706,25.835,2.036057233810425,3.9900698280334472,3.9209199199676514
2026-07-17 19:13:56.806,25.935,2.036057233810425,3.9900698280334472,3.8899050006866456
2026-07-17 19:13:56.906,26.035,2.0352866649627686,3.9900698280334472,3.858889842987061
2026-07-17 19:13:57.006,26.135,2.036057233810425,3.9900698280334472,3.9519350776672364
2026-07-17 19:13:57.106,26.235,2.033745288848877,3.9590549087524414,4.013964916229248
2026-07-17 19:13:57.206,26.335,2.036057233810425,4.021084747314453,3.9829499969482414
2026-07-17 19:13:57.306,26.435,2.036057233810425,3.9280399894714364,3.9519350776672364
2026-07-17 19:13:57.406,26.535,2.0368278026580806,3.9590549087524414,3.9209199199676514
2026-07-17 19:13:57.506,26.635,2.0345158576965328,3.9900698280334472,3.9829499969482414
2026-07-17 19:13:57.606,26.735,2.036057233810425,3.9590549087524414,3.8899050006866456
2026-07-17 19:13:57.706,26.835,2.0352866649627686,3.9280399894714364,4.013964916229248
2026-07-17 19:13:57.806,26.935,2.0345158576965328,3.9590549087524414,4.013964916229248
2026-07-17 19:13:57.906,27.035,2.0352866649627686,3.9590549087524414,3.9209199199676514
2026-07-17 19:13:58.006,27.135,2.0345158576965328,3.9590549087524414,3.9209199199676514
2026-07-17 19:13:58.106,27.235,2.0368278026580806,4.052100143432617,3.9829499969482414
2026-07-17 19:13:58.206,27.335,2.0345158576965328,3.9280399894714364,3.9519350776672364
2026-07-17 19:13:58.306,27.435,2.0345158576965328,3.9280399894714364,3.8899050006866456
2026-07-17 19:13:58.406,27.535,2.0368278026580806,4.021084747314453,3.9519350776672364
2026-07-17 19:13:58.506,27.635,2.0375986099243164,3.9900698280334472,3.9209199199676514
2026-07-17 19:13:58.606,27.735,2.0375986099243164,3.9590549087524414,3.9829499969482414
2026-07-17 19:13:58.706,27.835,2.0375986099243164,3.9900698280334472,3.9829499969482414
2026-07-17 19:13:58.806,27.935,2.0368278026580806,3.9900698280334472,3.9519350776672364
2026-07-17 19:13:58.906,28.035,2.0383691787719727,3.9590549087524414,3.8899050006866456
2026-07-17 19:13:59.006,28.135,2.0375986099243164,3.8970250701904297,3.9829499969482414
2026-07-17 19:13:59.106,28.235,2.0383691787719727,4.021084747314453,3.9519350776672364
2026-07-17 19:13:59.206,28.335,2.0375986099243164,3.8970250701904297,3.9519350776672364
2026-07-17 19:13:59.306,28.435,2.0383691787719727,3.9900698280334472,3.9519350776672364
2026-07-17 19:13:59.406,28.535,2.0383691787719727,3.9590549087524414,3.9209199199676514
2026-07-17 19:13:59.506,28.635,2.039910554885864,3.9900698280334472,3.9829499969482414
2026-07-17 19:13:59.606,28.735,2.039910554885864,4.114129981994629,3.9519350776672364
2026-07-17 19:13:59.706,28.835,2.0406811237335205,3.9280399894714364,3.9519350776672364
2026-07-17 19:13:59.806,28.935,2.039910554885864,3.9900698280334472,3.8899050006866456
2026-07-17 19:13:59.906,29.035,2.039910554885864,3.9590549087524414,3.9519350776672364
2026-07-17 19:14:00.006,29.135,2.039910554885864,4.021084747314453,3.9519350776672364
2026-07-17 19:14:00.106,29.235,2.042222499847412,3.9280399894714364,3.8899050006866456
2026-07-17 19:14:00.206,29.335,2.041451930999756,3.9280399894714364,3.9209199199676514
2026-07-17 19:14:00.306,29.435,2.0406811237335205,3.9280399894714364,3.9209199199676514
2026-07-17 19:14:00.406,29.535,2.0406811237335205,3.9900698280334472,4.013964916229248
2026-07-17 19:14:00.506,29.635,2.0406811237335205,3.8970250701904297,3.9519350776672364
2026-07-17 19:14:00.606,29.735,2.041451930999756,3.866010150909424,3.9519350776672364
2026-07-17 19:14:00.706,29.835,2.042222499847412,3.9900698280334472,3.9209199199676514
2026-07-17 19:14:00.806,29.935,2.0429930686950684,3.866010150909424,3.9209199199676514
2026-07-17 19:14:00.906,30.035,2.0429930686950684,3.9590549087524414,3.9519350776672364
2026-07-17 19:14:01.006,30.135,2.043763875961304,4.021084747314453,3.9519350776672364
2026-07-17 19:14:01.106,30.235,2.043763875961304,3.9900698280334472,4.013964916229248
2026-07-17 19:14:01.206,30.335,2.0429930686950684,3.9280399894714364,3.9209199199676514
2026-07-17 19:14:01.306,30.435,2.043763875961304,3.9280399894714364,4.013964916229248
2026-07-17 19:14:01.406,30.535,2.043763875961304,4.021084747314453,3.9209199199676514
2026-07-17 19:14:01.506,30.635,2.04453444480896,3.9590549087524414,3.9519350776672364
2026-07-17 19:14:01.606,30.735,2.043763875961304,3.8970250701904297,3.8899050006866456
2026-07-17 19:14:01.706,30.835,2.0429930686950684,3.9900698280334472,4.013964916229248
2026-07-17 19:14:01.806,30.935,2.043763875961304,3.9900698280334472,3.9209199199676514
2026-07-17 19:14:01.906,31.035,2.043763875961304,3.9900698280334472,3.9209199199676514
2026-07-17 19:14:02.006,31.135,2.043763875961304,3.9280399894714364,4.013964916229248
2026-07-17 19:14:02.106,31.235,2.043763875961304,3.9590549087524414,3.9209199199676514
2026-07-17 19:14:02.206,31.335,2.042222499847412,3.9900698280334472,3.827874923706055
2026-07-17 19:14:02.306,31.435,2.042222499847412,3.9590549087524414,3.9209199199676514
2026-07-17 19:14:02.406,31.535,2.0429930686950684,3.9900698280334472,3.8899050006866456
2026-07-17 19:14:02.506,31.635,2.043763875961304,3.9900698280334472,3.8899050006866456
2026-07-17 19:14:02.606,31.735,2.043763875961304,3.9280399894714364,3.9829499969482414
2026-07-17 19:14:02.706,31.835,2.043763875961304,3.9280399894714364,4.0449798355102535
2026-07-17 19:14:02.806,31.935,2.0429930686950684,3.9280399894714364,3.9829499969482414
2026-07-17 19:14:02.906,32.035,2.0429930686950684,3.866010150909424,3.8899050006866456
2026-07-17 19:14:03.006,32.135,2.043763875961304,3.9280399894714364,3.9209199199676514
2026-07-17 19:14:03.106,32.235,2.042222499847412,4.021084747314453,4.0449798355102535
2026-07-17 19:14:03.206,32.335,2.043763875961304,3.9590549087524414,3.8899050006866456
2026-07-17 19:14:03.306,32.435,2.042222499847412,4.021084747314453,3.9209199199676514
2026-07-17 19:14:03.406,32.535,2.043763875961304,3.9280399894714364,3.9519350776672364
2026-07-17 19:14:03.506,32.635,2.0429930686950684,3.8970250701904297,3.858889842987061
2026-07-17 19:14:03.606,32.735,2.043763875961304,3.9590549087524414,3.9209199199676514
2026-07-17 19:14:03.706,32.835,2.0429930686950684,3.9900698280334472,3.9829499969482414
2026-07-17 19:14:03.806,32.935,2.042222499847412,3.9590549087524414,3.9209199199676514
2026-07-17 19:14:03.906,33.035,2.0429930686950684,3.9900698280334472,4.013964916229248
2026-07-17 19:14:04.006,33.135,2.043763875961304,3.9280399894714364,3.9209199199676514
2026-07-17 19:14:04.106,33.235,2.043763875961304,3.9590549087524414,3.8899050006866456
2026-07-17 19:14:04.206,33.335,2.0429930686950684,3.866010150909424,3.796860004425049
2026-07-17 19:14:04.306,33.435,2.042222499847412,3.9280399894714364,3.9209199199676514
2026-07-17 19:14:04.406,33.535,2.043763875961304,3.9900698280334472,3.8899050006866456
2026-07-17 19:14:04.506,33.635,2.0429930686950684,3.9280399894714364,3.9519350776672364
2026-07-17 19:14:04.606,33.735,2.0429930686950684,3.9280399894714364,3.9209199199676514
2026-07-17 19:14:04.706,33.835,2.043763875961304,3.9590549087524414,4.0449798355102535
2026-07-17 19:14:04.806,33.935,2.043763875961304,3.866010150909424,3.827874923706055
2026-07-17 19:14:04.906,34.035,2.0429930686950684,4.021084747314453,3.858889842987061
2026-07-17 19:14:05.006,34.135,2.0429930686950684,3.9590549087524414,3.8899050006866456
2026-07-17 19:14:05.106,34.235,2.043763875961304,3.9590549087524414,3.9519350776672364
2026-07-17 19:14:05.206,34.335,2.0429930686950684,3.9280399894714364,4.013964916229248
2026-07-17 19:14:05.306,34.435,2.04453444480896,4.021084747314453,3.827874923706055
2026-07-17 19:14:05.406,34.535,2.0429930686950684,3.866010150909424,3.9829499969482414
2026-07-17 19:14:05.506,34.635,2.04453444480896,3.9590549087524414,3.8899050006866456
2026-07-17 19:14:05.606,34.735,2.043763875961304,3.8970250701904297,3.9829499969482414
2026-07-17 19:14:05.706,34.835,2.042222499847412,3.9590549087524414,3.9829499969482414
2026-07-17 19:14:05.806,34.935,2.0429930686950684,4.021084747314453,3.8899050006866456
2026-07-17 19:14:05.906,35.035,2.041451930999756,4.021084747314453,3.9829499969482414
2026-07-17 19:14:06.006,35.135,2.0429930686950684,3.9900698280334472,3.9209199199676514
2026-07-17 19:14:06.106,35.235,2.04453444480896,3.803979835510254,3.9519350776672364
2026-07-17 19:14:06.206,35.335,2.043763875961304,3.9590549087524414,3.8899050006866456
2026-07-17 19:14:06.306,35.435,2.043763875961304,3.8970250701904297,3.9209199199676514
2026-07-17 19:14:06.406,35.535,2.04453444480896,3.9900698280334472,3.9519350776672364
2026-07-17 19:14:06.506,35.635,2.043763875961304,3.9590549087524414,3.9209199199676514
2026-07-17 19:14:06.606,35.735,2.043763875961304,4.052100143432617,3.8899050006866456
2026-07-17 19:14:06.706,35.835,2.043763875961304,3.9280399894714364,4.013964916229248
2026-07-17 19:14:06.806,35.935,2.04453444480896,3.866010150909424,3.9519350776672364
2026-07-17 19:14:06.906,36.035,2.043763875961304,3.9900698280334472,3.9519350776672364
2026-07-17 19:14:07.006,36.135,2.043763875961304,3.9900698280334472,3.9209199199676514
2026-07-17 19:14:07.106,36.235,2.045305013656616,3.866010150909424,3.9519350776672364
2026-07-17 19:14:07.206,36.335,2.043763875961304,3.8970250701904297,3.9209199199676514
2026-07-17 19:14:07.306,36.435,2.0460758209228516,3.9280399894714364,3.858889842987061
2026-07-17 19:14:07.406,36.535,2.043763875961304,3.9590549087524414,3.9829499969482414
2026-07-17 19:14:07.506,36.635,2.043763875961304,3.9280399894714364,3.9209199199676514
2026-07-17 19:14:07.606,36.735,2.045305013656616,3.9280399894714364,3.9519350776672364
2026-07-17 19:14:07.706,36.835,2.04453444480896,3.8970250701904297,3.9209199199676514
2026-07-17 19:14:07.806,36.935,2.043763875961304,3.8970250701904297,3.9519350776672364
2026-07-17 19:14:07.906,37.035,2.04453444480896,4.021084747314453,4.0449798355102535
2026-07-17 19:14:08.006,37.135,2.045305013656616,3.8970250701904297,3.8899050006866456
2026-07-17 19:14:08.106,37.235,2.04453444480896,3.9280399894714364,3.9209199199676514
2026-07-17 19:14:08.206,37.335,2.043763875961304,3.9900698280334472,3.827874923706055
2026-07-17 19:14:08.306,37.435,2.046846389770508,3.803979835510254,3.9519350776672364
2026-07-17 19:14:08.406,37.535,2.0460758209228516,3.9280399894714364,3.9209199199676514
2026-07-17 19:14:08.506,37.635,2.045305013656616,3.866010150909424,3.9519350776672364
2026-07-17 19:14:08.606,37.735,2.04453444480896,3.9900698280334472,4.013964916229248
2026-07-17 19:14:08.706,37.835,2.0460758209228516,3.866010150909424,3.9209199199676514
2026-07-17 19:14:08.806,37.935,2.045305013656616,3.866010150909424,3.9519350776672364
2026-07-17 19:14:08.906,38.035,2.046846389770508,3.9280399894714364,3.9519350776672364
2026-07-17 19:14:09.006,38.135,2.04453444480896,3.9900698280334472,3.9519350776672364
2026-07-17 19:14:09.106,38.235,2.045305013656616,3.8970250701904297,3.9209199199676514
2026-07-17 19:14:09.206,38.335,2.045305013656616,3.9590549087524414,3.9209199199676514
2026-07-17 19:14:09.306,38.435,2.045305013656616,3.866010150909424,3.9519350776672364
2026-07-17 19:14:09.406,38.535,2.046846389770508,3.9280399894714364,3.9829499969482414
2026-07-17 19:14:09.506,38.635,2.046846389770508,3.9900698280334472,3.9209199199676514
2026-07-17 19:14:09.606,38.735,2.046846389770508,3.9590549087524414,3.9519350776672364
2026-07-17 19:14:09.706,38.835,2.046846389770508,3.8970250701904297,3.9209199199676514
2026-07-17 19:14:09.806,38.935,2.047616958618164,3.9280399894714364,4.013964916229248
2026-07-17 19:14:09.906,39.035,2.0460758209228516,3.9590549087524414,3.9829499969482414
2026-07-17 19:14:10.006,39.135,2.046846389770508,3.8970250701904297,3.8899050006866456
2026-07-17 19:14:10.106,39.235,2.047616958618164,3.8970250701904297,4.0449798355102535
2026-07-17 19:14:10.206,39.335,2.0483877658843994,3.9590549087524414,3.9829499969482414
2026-07-17 19:14:10.306,39.435,2.046846389770508,3.9280399894714364,3.8899050006866456
2026-07-17 19:14:10.406,39.535,2.0460758209228516,3.8349947547912597,3.9209199199676514
2026-07-17 19:14:10.506,39.635,2.0483877658843994,4.083115062713623,3.9519350776672364
2026-07-17 19:14:10.606,39.735,2.0483877658843994,3.9900698280334472,3.8899050006866456
2026-07-17 19:14:10.706,39.835,2.047616958618164,3.9590549087524414,3.9209199199676514
2026-07-17 19:14:10.806,39.935,2.0483877658843994,3.9280399894714364,3.9829499969482414
2026-07-17 19:14:10.906,40.035,2.049158334732056,3.9280399894714364,3.9519350776672364
2026-07-17 19:14:11.006,40.135,2.0483877658843994,3.9280399894714364,3.9829499969482414
2026-07-17 19:14:11.106,40.235,2.0483877658843994,3.8970250701904297,3.9829499969482414
2026-07-17 19:14:11.206,40.335,2.0483877658843994,3.9280399894714364,3.8899050006866456
2026-07-17 19:14:11.306,40.435,2.047616958618164,3.8970250701904297,3.9209199199676514
2026-07-17 19:14:11.406,40.535,2.046846389770508,3.9280399894714364,3.9829499969482414
2026-07-17 19:14:11.506,40.635,2.0483877658843994,3.8970250701904297,3.9829499969482414
2026-07-17 19:14:11.606,40.735,2.047616958618164,3.9590549087524414,3.9519350776672364
2026-07-17 19:14:11.706,40.835,2.049158334732056,3.9590549087524414,3.9519350776672364
2026-07-17 19:14:11.806,40.935,2.0460758209228516,3.9280399894714364,3.9519350776672364
2026-07-17 19:14:11.906,41.035,2.047616958618164,3.866010150909424,3.9519350776672364
2026-07-17 19:14:12.006,41.135,2.0460758209228516,3.9590549087524414,3.9829499969482414
2026-07-17 19:14:12.106,41.235,2.046846389770508,3.9280399894714364,3.9209199199676514
2026-07-17 19:14:12.206,41.335,2.046846389770508,3.8970250701904297,3.9829499969482414
2026-07-17 19:14:12.306,41.435,2.046846389770508,3.8970250701904297,3.9209199199676514
2026-07-17 19:14:12.406,41.535,2.045305013656616,3.9590549087524414,3.9209199199676514
2026-07-17 19:14:12.506,41.635,2.046846389770508,3.866010150909424,3.9209199199676514
2026-07-17 19:14:12.606,41.735,2.045305013656616,3.9590549087524414,3.9519350776672364
2026-07-17 19:14:12.706,41.835,2.045305013656616,3.9590549087524414,3.9519350776672364
2026-07-17 19:14:12.806,41.935,2.0460758209228516,3.9900698280334472,3.9209199199676514
2026-07-17 19:14:12.906,42.035,2.043763875961304,3.772964916229248,3.9209199199676514
2026-07-17 19:14:13.006,42.135,2.0429930686950684,3.9280399894714364,3.9519350776672364
2026-07-17 19:14:13.106,42.235,2.0429930686950684,3.9280399894714364,3.9519350776672364
2026-07-17 19:14:13.206,42.335,2.0429930686950684,3.8970250701904297,3.858889842987061
2026-07-17 19:14:13.306,42.435,2.043763875961304,3.8970250701904297,3.9519350776672364
2026-07-17 19:14:13.406,42.535,2.042222499847412,3.9900698280334472,3.8899050006866456
2026-07-17 19:14:13.506,42.635,2.043763875961304,3.9900698280334472,3.9829499969482414
2026-07-17 19:14:13.606,42.735,2.0406811237335205,3.8970250701904297,3.827874923706055
2026-07-17 19:14:13.706,42.835,2.042222499847412,3.9280399894714364,3.9519350776672364
2026-07-17 19:14:13.806,42.935,2.0406811237335205,3.9590549087524414,3.9829499969482414
2026-07-17 19:14:13.906,43.035,2.0429930686950684,3.9590549087524414,3.9209199199676514
2026-07-17 19:14:14.006,43.135,2.042222499847412,3.8970250701904297,3.827874923706055
2026-07-17 19:14:14.106,43.235,2.041451930999756,3.9280399894714364,3.9829499969482414
2026-07-17 19:14:14.206,43.335,2.041451930999756,3.9590549087524414,3.8899050006866456
2026-07-17 19:14:14.306,43.435,2.041451930999756,3.9590549087524414,4.013964916229248
2026-07-17 19:14:14.406,43.535,2.039910554885864,3.8970250701904297,4.013964916229248
2026-07-17 19:14:14.506,43.635,2.039910554885864,3.9900698280334472,4.013964916229248
2026-07-17 19:14:14.606,43.735,2.039139986038208,3.9280399894714364,3.8899050006866456
2026-07-17 19:14:14.706,43.835,2.039910554885864,3.9590549087524414,3.8899050006866456
2026-07-17 19:14:14.806,43.935,2.0406811237335205,3.9590549087524414,4.0449798355102535
2026-07-17 19:14:14.906,44.035,2.039910554885864,3.9280399894714364,4.0449798355102535
2026-07-17 19:14:15.006,44.135,2.0383691787719727,3.9900698280334472,3.9209199199676514
2026-07-17 19:14:15.106,44.235,2.039910554885864,3.8970250701904297,4.013964916229248
2026-07-17 19:14:15.206,44.335,2.0406811237335205,3.8349947547912597,3.9519350776672364
2026-07-17 19:14:15.306,44.435,2.039910554885864,3.9590549087524414,3.9519350776672364
2026-07-17 19:14:15.406,44.535,2.0406811237335205,3.8349947547912597,3.9519350776672364
2026-07-17 19:14:15.506,44.635,2.039910554885864,3.8970250701904297,3.9519350776672364
2026-07-17 19:14:15.606,44.735,2.0406811237335205,4.052100143432617,3.9519350776672364
2026-07-17 19:14:15.706,44.835,2.039910554885864,3.9590549087524414,3.9829499969482414
